"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
736492665,"Octopus vulgaris","Cuvier, 1797","1964-07-02 00:00:00",2.7699999809265097,41.529998779296896,"HMAP","10","HMAP_10_27181","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=2400;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Mataro",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_27181:0xF315030001006101",,"present","Octopoda",,,,,,"Mollusca",1073213567,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1964"
736492699,"Octopus vulgaris","Cuvier, 1797","1962-07-02 12:00:00",3.4600000381469704,41.8400001525879,"HMAP","10","HMAP_10_27215","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=1800;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Palamos",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_27215:0xF415030001003501",,"present","Octopoda",,,,,,"Mollusca",1070067839,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1962"
736492700,"Octopus vulgaris","Cuvier, 1797","1966-07-02 12:00:00",2.05999994277954,41.209999084472706,"HMAP","10","HMAP_10_27216","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=75000;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Vilanova i la Geltru",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_27216:0xF415030001003601",,"present","Octopoda",,,,,,"Mollusca",1073213567,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1966"
736492706,"Octopus vulgaris","Cuvier, 1797","1966-07-02 12:00:00",0.439999997615814,40.790000915527294,"HMAP","10","HMAP_10_27222","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=1.82e+006;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tortosa",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_27222:0xF415030001003C01",,"present","Octopoda",,,,,,"Mollusca",1073213535,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1966"
736492723,"Octopus vulgaris","Cuvier, 1797","1948-07-02 00:00:00",1.1599999666214,42.3300018310547,"HMAP","10","HMAP_10_28841","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=116100;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tramontana",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_28841:0xF51503000100E300",,"present","Octopoda",,,,,,"Mollusca",1070067807,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1948"
736492750,"Octopus vulgaris","Cuvier, 1797","1969-07-02 12:00:00",0.439999997615814,40.790000915527294,"HMAP","10","HMAP_10_29688","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=12695;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tortosa",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_29688:0xF51503000100D001",,"present","Octopoda",,,,,,"Mollusca",1073213535,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1969"
736492755,"Octopus vulgaris","Cuvier, 1797","1963-07-02 12:00:00",1.1599999666214,42.3300018310547,"HMAP","10","HMAP_10_30532","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=127400;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tramontana",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_30532:0xF61503000100BC00",,"present","Octopoda",,,,,,"Mollusca",1070067807,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1963"
736492774,"Octopus vulgaris","Cuvier, 1797","1962-07-02 12:00:00",0.439999997615814,40.790000915527294,"HMAP","10","HMAP_10_26238","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=600;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tortosa",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_26238:0xF815030001000601",,"present","Octopoda",,,,,,"Mollusca",1073213535,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1962"
736492795,"Octopus vulgaris","Cuvier, 1797","1964-07-02 00:00:00",0.439999997615814,40.790000915527294,"HMAP","10","HMAP_10_26259","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=5000;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tortosa",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_26259:0xF81503000100F101",,"present","Octopoda",,,,,,"Mollusca",1073213535,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1964"
736492823,"Octopus vulgaris","Cuvier, 1797","1964-07-02 00:00:00",3.52999997138977,42.3300018310547,"HMAP","10","HMAP_10_26287","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=500;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Port de la Selva",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_26287:0xF91503000100BA01",,"present","Octopoda",,,,,,"Mollusca",1070067839,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1964"
736492838,"Octopus vulgaris","Cuvier, 1797","1968-07-02 00:00:00",3.4600000381469704,41.8400001525879,"HMAP","10","HMAP_10_26302","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=2600;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Palamos",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_26302:0xFA15030001009100",,"present","Octopoda",,,,,,"Mollusca",1070067839,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1968"
736492853,"Octopus vulgaris","Cuvier, 1797","1963-07-02 12:00:00",3.3499999046325697,41.75,"HMAP","10","HMAP_10_25414","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=1200;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Sant Feliu de Guixols",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_25414:0xFA15030001006901",,"present","Octopoda",,,,,,"Mollusca",1073213567,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1963"
736492860,"Octopus vulgaris","Cuvier, 1797","1962-07-02 12:00:00",1.58000004291534,41.1100006103516,"HMAP","10","HMAP_10_25451","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=16400;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tarragona",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_25451:0xFB15030001003900",,"present","Octopoda",,,,,,"Mollusca",1073213567,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1962"
736492871,"Octopus vulgaris","Cuvier, 1797","1952-07-02 00:00:00",1.1599999666214,42.3300018310547,"HMAP","10","HMAP_10_25462","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=111000;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tramontana",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_25462:0xFB15030001004400",,"present","Octopoda",,,,,,"Mollusca",1070067807,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1952"
736493002,"Octopus vulgaris","Cuvier, 1797","1967-07-02 12:00:00",0.439999997615814,40.790000915527294,"HMAP","10","HMAP_10_24479","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=11300;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tortosa",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_24479:0xF11503000100F400",,"present","Octopoda",,,,,,"Mollusca",1073213535,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1967"
736493102,"Octopus vulgaris","Cuvier, 1797","1966-07-02 12:00:00",3.4600000381469704,41.8400001525879,"HMAP","10","HMAP_10_27168","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=77100;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Palamos",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_27168:0xF415030001004201",,"present","Octopoda",,,,,,"Mollusca",1070067839,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1966"
736493213,"Octopus vulgaris","Cuvier, 1797","1964-07-02 00:00:00",1.58000004291534,41.1100006103516,"HMAP","10","HMAP_10_718","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=13900;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tarragona",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_718:0xFE15030001007300",,"present","Octopoda",,,,,,"Mollusca",1073213567,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1964"
736493229,"Octopus vulgaris","Cuvier, 1797","1969-07-02 12:00:00",1.58000004291534,41.1100006103516,"HMAP","10","HMAP_10_876","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=33617;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Tarragona",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_876:0xFE15030001002701",,"present","Octopoda",,,,,,"Mollusca",1073213567,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1969"
736493236,"Octopus vulgaris","Cuvier, 1797","1964-07-02 00:00:00",2.7699999809265097,41.529998779296896,"HMAP","10","HMAP_10_1003","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=3300;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Mataro",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_1003:0xFE1503000100B501",,"present","Octopoda",,,,,,"Mollusca",1073213567,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1964"
736493372,"Octopus vulgaris","Cuvier, 1797","1969-07-02 12:00:00",3.4600000381469704,41.8400001525879,"HMAP","10","HMAP_10_22760","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=4879;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Palamos",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_22760:0xE615030001008500",,"present","Octopoda",,,,,,"Mollusca",1070067839,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1969"
736493388,"Octopus vulgaris","Cuvier, 1797","1962-07-02 12:00:00",2.7699999809265097,41.529998779296896,"HMAP","10","HMAP_10_22776","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=2000;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Mataro",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_22776:0xE615030001007C01",,"present","Octopoda",,,,,,"Mollusca",1073213567,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1962"
736493444,"Octopus vulgaris","Cuvier, 1797","1969-07-02 12:00:00",3.52999997138977,42.3300018310547,"HMAP","10","HMAP_10_23601","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=3070;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Port de la Selva",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_23601:0xF415030001006600",,"present","Octopoda",,,,,,"Mollusca",1070067839,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1969"
736493446,"Octopus vulgaris","Cuvier, 1797","1963-07-02 12:00:00",3.52999997138977,42.3300018310547,"HMAP","10","HMAP_10_23603","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=400;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Port de la Selva",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_23603:0xF415030001006800",,"present","Octopoda",,,,,,"Mollusca",1070067839,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1963"
736493496,"Octopus vulgaris","Cuvier, 1797","1964-07-02 00:00:00",2.7699999809265097,41.529998779296896,"HMAP","10","HMAP_10_23653","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=1600;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Mataro",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_23653:0xF515030001000A01",,"present","Octopoda",,,,,,"Mollusca",1073213567,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1964"
736493516,"Octopus vulgaris","Cuvier, 1797","1964-07-02 00:00:00",2.7699999809265097,41.529998779296896,"HMAP","10","HMAP_10_21793","urn:lsid:marinespecies.org:taxname:140605","Octopus vulgaris",,,,,,,,"Occurrence",,"""Garrido, A.; Alegret, J.L. """"Catalonian catch landings data, 1831-1984"""" in M.G Barnard & J.H Nicholls (Comp.) HMAP Database (www.hull.ac.uk/hmap)""","Cephalopoda",,,,,,,,"IMIS:dasid:3147",,,,"ObservedWeight=2300;",,,,,"Octopodidae",,,,,,"Octopus","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,"Catalan Sea, Mataro",,,,,,,"2006-07-14 00:00:00",,,,,,"urn:catalog:HMAP:10:HMAP_10_21793:0xF61503000100C800",,"present","Octopoda",,,,,,"Mollusca",1073213567,,,,,2559,,,,,,"Octopus vulgaris",,"Coleoidea",,,,,,"Incirrata",,,,,,,,"Octopodoidea","Octopodiformes",,,,,,,"Cephalopoda",,,,699131,,,,140605,"1964"
